3w8l	A	P68400	PF00069	1
3w8l	B	P68400	PF00069	1
3w8q	A	Q02750	PF00069	1
3war	A	P68400	PF00069	1
3wbl	A	P24941	PF00069	1
3we4	A	P23443	PF00069	1
3we8	A	P11309	PF00069	1
3wf5	A	P23443	PF00069	1
3wf6	A	P23443	PF00069	1
3wf7	A	P23443	PF00069	1
3wf8	A	P23443	PF00069	1
3wf9	A	P23443	PF00069	1
3wi6	A	P49137	PF00069	1
3wi6	B	P49137	PF00069	1
3wi6	C	P49137	PF00069	1
3wi6	D	P49137	PF00069	1
3wi6	E	P49137	PF00069	1
3wi6	F	P49137	PF00069	1
3wig	A	Q02750	PF00069	0.891
3wik	A	P68400	PF00069	1
3wil	A	P68400	PF00069	1
3wow	A	P68400	PF00069	1
3wyx	A	P33981	PF00069	1
3wyy	A	P33981	PF00069	1
3wzd	A	P35968	PF07714	0.847
3wze	A	P35968	PF07714	0.847
3wzj	A	P33981	PF00069	1
3wzk	A	P33981	PF00069	1
3wzu	A	O14733	PF00069	1
3x2u	A	P05132	PF00069	1
3x2v	A	P05132	PF00069	1
3x2w	A	P05132	PF00069	1
3zbf	A	P08922	PF07714	1
3zbx	A	P08581	PF07714	1
3zc5	A	P08581	PF07714	1
3zc6	A	P52333	PF07714	1
3zc6	B	P52333	PF07714	1
3zc6	C	P52333	PF07714	1
3zc6	D	P52333	PF07714	1
3zcl	A	P08581	PF07714	1
3zdi	A	P49841	PF00069	1
3zdu	A	Q8IVW4	PF00069	1
3zep	A	P52333	PF07714	1
3zep	B	P52333	PF07714	1
3zep	C	P52333	PF07714	1
3zep	D	P52333	PF07714	1
3zew	A	P54760	PF07714	1
3zew	B	P54760	PF07714	1
3zfm	A	P29323	PF07714	1
3zfx	A	P54762	PF07714	1
3zfx	B	P54762	PF07714	1
3zfx	C	P54762	PF07714	1
3zfx	D	P54762	PF07714	1
3zfx	E	P54762	PF07714	1
3zfx	F	P54762	PF07714	1
3zfx	G	P54762	PF07714	1
3zfx	H	P54762	PF07714	1
3zfx	I	P54762	PF07714	1
3zfy	A	P54753	PF07714	1
3zfy	B	P54753	PF07714	1
3zh8	A	P41743	PF00069	1
3zh8	B	P41743	PF00069	1
3zh8	C	P41743	PF00069	1
3zhp	C	Q9Y6E0	PF00069	1
3zhp	D	Q9Y6E0	PF00069	1
3zls	A	Q02750	PF00069	1
3zlw	A	Q02750	PF00069	1
3zlx	A	Q02750	PF00069	1
3zly	A	Q02750	PF00069	1
3zm4	A	Q02750	PF00069	1
3zmm	A	O60674	PF07714	1
3zmm	B	O60674	PF07714	1
3zo1	A	P00517	PF00069	1
3zo2	A	P00517	PF00069	1
3zo3	A	P00517	PF00069	1
3zo4	A	P00517	PF00069	1
3zon	A	P29597	PF07714	1
3zos	A	Q08345	PF07714	1
3zos	B	Q08345	PF07714	1
3zrk	A	P49841	PF00069	1
3zrk	B	P49841	PF00069	1
3zrl	A	P49841	PF00069	1
3zrl	B	P49841	PF00069	1
3zrm	A	P49841	PF00069	1
3zrm	B	P49841	PF00069	1
3zs5	A	Q16539	PF00069	1
3zsg	A	Q16539	PF00069	1
3zsh	A	Q16539	PF00069	1
3zsi	A	Q16539	PF00069	1
3ztx	A	Q6DE08	PF00069	1
3ztx	B	Q6DE08	PF00069	1
3zu7	A	P63086	PF00069	1
3zut	A	Q940H6	PF00069	1
3zut	B	Q940H6	PF00069	1
3zuu	A	Q940H6	PF00069	1
3zuu	B	Q940H6	PF00069	1
3zuv	A	P63086	PF00069	1
3zuv	C	P63086	PF00069	1
3zxt	A	P53355	PF00069	1
3zxt	B	P53355	PF00069	1
3zxt	C	P53355	PF00069	1
3zxt	D	P53355	PF00069	1
3zxz	A	P08581	PF07714	1
3zya	A	Q16539	PF00069	1
3zze	A	P08581	PF07714	1
3zzw	A	Q01974	PF07714	1
3zzw	B	Q01974	PF07714	1
4a06	A	O15530	PF00069	1
4a07	A	O15530	PF00069	1
4a4l	A	P53350	PF00069	1
4a4o	A	P53350	PF00069	1
4a4x	A	P51955	PF00069	1
4a7c	A	P11309	PF00069	1
4a9r	A	O96017	PF00069	1
4a9s	A	O96017	PF00069	1
4a9t	A	O96017	PF00069	1
4a9u	A	O96017	PF00069	1
4a9y	A	Q16539	PF00069	1
4aa0	A	Q16539	PF00069	1
4aa4	A	Q16539	PF00069	1
4aa5	A	Q16539	PF00069	1
4aaa	A	Q92772	PF00069	1
4aac	A	Q16539	PF00069	1
4acc	A	P49841	PF00069	1
4acc	B	P49841	PF00069	1
4acd	A	P49841	PF00069	1
4acd	B	P49841	PF00069	1
4acg	A	P49841	PF00069	1
4acg	B	P49841	PF00069	1
4ach	A	P49841	PF00069	1
4ach	B	P49841	PF00069	1
4acm	A	P24941	PF00069	1
4ae6	A	P17612	PF00069	1
4ae6	B	P17612	PF00069	1
4ae9	A	P17612	PF00069	1
4ae9	B	P17612	PF00069	1
4af3	A	Q96GD4	PF00069	1
4afe	A	P51955	PF00069	1
4afj	A	P49841	PF00069	1
4afj	B	P49841	PF00069	1
4ag8	A	P35968	PF07714	0.847
4agc	A	P35968	PF07714	0.847
4agd	A	P35968	PF07714	0.847
4agu	A	Q00532	PF00069	1
4agu	B	Q00532	PF00069	1
4agu	C	Q00532	PF00069	1
4agw	A	P00523	PF07714	1
4agw	B	P00523	PF07714	1
4alu	A	P11309	PF00069	1
4alv	A	P11309	PF00069	1
4alw	A	P11309	PF00069	1
4an2	A	Q02750	PF00069	0.857
4an3	A	Q02750	PF00069	0.857
4an9	A	Q02750	PF00069	0.857
4anb	A	Q02750	PF00069	0.857
4anl	A	Q9UM73	PF07714	1
4anm	A	P28523	PF00069	1
4anq	A	Q9UM73	PF07714	1
4ans	A	Q9UM73	PF07714	1
4aoi	A	P08581	PF07714	1
4aoj	A	P04629	PF07714	1
4aoj	B	P04629	PF07714	1
4aoj	C	P04629	PF07714	1
4aot	A	O94804	PF00069	1
4aot	B	O94804	PF00069	1
4ap7	A	P08581	PF07714	1
4apc	A	Q96PY6	PF00069	1
4apc	B	Q96PY6	PF00069	1
4app	A	O96013	PF00069	1
4aqc	A	O60674	PF07714	1
4aqc	B	O60674	PF07714	1
4ark	A	Q02750	PF00069	1
4as0	A	P11309	PF00069	1
4asd	A	P35968	PF07714	0.847
4ase	A	P35968	PF07714	0.847
4asx	A	P27037	PF00069	1
4asx	B	P27037	PF00069	1
4asz	A	Q16620	PF07714	1
4at3	A	Q16620	PF07714	1
4at4	A	Q16620	PF07714	1
4at5	A	Q16620	PF07714	1
4au8	A	Q00535	PF00069	1
4au8	B	Q00535	PF00069	1
4aua	A	Q00534	PF00069	1
4aw0	A	O15530	PF00069	1
4aw1	A	O15530	PF00069	1
4aw2	A	O54874	PF00069	1
4aw5	A	P54760	PF07714	1
4awi	A	P45983	PF00069	1
4axa	A	P00517	PF00069	1
4aze	A	Q13627	PF00069	1
4aze	B	Q13627	PF00069	1
4aze	C	Q13627	PF00069	1
4azf	A	Q92630	PF00069	1
4b0g	A	O14965	PF00069	1
4b4l	A	P53355	PF00069	1
4b6l	A	Q9H4B4	PF00069	1
4b7t	A	P49841	PF00069	1
4b8l	A	Q6DE08	PF00069	1
4b8m	A	Q6DE08	PF00069	1
4b8m	B	Q6DE08	PF00069	1
4b99	A	Q13164	PF00069	1
4b9d	A	Q96PY6	PF00069	1
4b9d	B	Q96PY6	PF00069	1
4bb4	A	P54760	PF07714	1
4bbe	A	O60674	PF07714	1
4bbe	B	O60674	PF07714	1
4bbe	C	O60674	PF07714	1
4bbe	D	O60674	PF07714	1
4bbf	A	O60674	PF07714	1
4bbf	B	O60674	PF07714	1
4bbf	C	O60674	PF07714	1
4bbf	D	O60674	PF07714	1
4bbm	A	Q92772	PF00069	1
4bbm	B	Q92772	PF00069	1
4bc6	A	O94804	PF00069	1
4bcf	A	P50750	PF00069	1
4bcg	A	P50750	PF00069	1
4bch	A	P50750	PF00069	1
4bci	A	P50750	PF00069	1
4bcj	A	P50750	PF00069	1
4bck	A	P24941	PF00069	1
4bck	C	P24941	PF00069	1
4bcm	A	P24941	PF00069	1
4bcm	C	P24941	PF00069	1
4bcn	A	P24941	PF00069	1
4bcn	C	P24941	PF00069	1
4bco	A	P24941	PF00069	1
4bco	C	P24941	PF00069	1
4bcp	A	P24941	PF00069	1
4bcp	C	P24941	PF00069	1
4bcq	A	P24941	PF00069	1
4bcq	C	P24941	PF00069	1
4bda	A	O96017	PF00069	1
4bdb	A	O96017	PF00069	1
4bdc	A	O96017	PF00069	1
4bdd	A	O96017	PF00069	1
4bde	A	O96017	PF00069	1
4bdf	A	O96017	PF00069	1
4bdg	A	O96017	PF00069	1
4bdh	A	O96017	PF00069	1
4bdi	A	O96017	PF00069	1
4bdj	A	O96017	PF00069	1
4bdk	A	O96017	PF00069	1
4bf2	A	Q99683	PF00069	1
4bf2	B	Q99683	PF00069	1
4bfm	A	Q61846	PF00069	1
4bgg	A	Q04771	PF07714	1
4bgg	B	Q04771	PF07714	1
4bgg	C	Q04771	PF07714	1
4bgg	D	Q04771	PF07714	1
4bgh	A	P24941	PF00069	1
4bgq	A	O76039	PF00069	1
4bhn	A	Q99683	PF00069	1
4bhn	B	Q99683	PF00069	1
4bhz	A	P33981	PF00069	1
4bi0	A	P33981	PF00069	1
4bi1	A	P33981	PF00069	1
4bi2	A	P33981	PF00069	1
4bib	A	Q99683	PF00069	1
4bib	B	Q99683	PF00069	1
4bic	A	Q99683	PF00069	1
4bic	B	Q99683	PF00069	1
4bid	A	Q99683	PF00069	1
4bid	B	Q99683	PF00069	1
4bie	A	Q99683	PF00069	1
4bie	B	Q99683	PF00069	1
4bkj	A	Q08345	PF07714	1
4bkj	B	Q08345	PF07714	1
4bky	A	Q14680	PF00069	1
4bkz	A	Q14680	PF00069	1
4bl1	A	Q14680	PF00069	1
4bn1	A	O14965	PF00069	1
4brx	A	Q00944	PF07714	1
4btf	A	Q9D2Y4	PF07714	1
4btj	A	Q5TCY1	PF00069	1
4btj	B	Q5TCY1	PF00069	1
4btk	A	Q5TCY1	PF00069	1
4btm	A	Q5TCY1	PF00069	1
4btm	B	Q5TCY1	PF00069	1
4byi	A	O14965	PF00069	1
4byj	A	O14965	PF00069	1
4bzd	A	P24941	PF00069	1
4bzn	A	P11309	PF00069	1
4bzo	A	P11309	PF00069	1
4c02	A	Q04771	PF07714	1
4c0t	A	Q5A3P6	PF00069	1
4c2v	A	Q6DE08	PF00069	1
4c2v	B	Q6DE08	PF00069	1
4c2w	A	Q6DE08	PF00069	1
4c2w	B	Q6DE08	PF00069	1
4c33	A	P00517	PF00069	1
4c34	A	P00517	PF00069	1
4c35	A	P00517	PF00069	1
4c36	A	P00517	PF00069	1
4c37	A	P00517	PF00069	1
4c38	A	P00517	PF00069	1
4c3f	A	P06239	PF07714	1
4c3p	A	O14965	PF00069	1
4c3p	D	O14965	PF00069	1
4c3r	A	O14965	PF00069	1
4c4e	A	P33981	PF00069	1
4c4f	A	P33981	PF00069	1
4c4g	A	P33981	PF00069	1
4c4h	A	P33981	PF00069	1
4c4i	A	P33981	PF00069	1
4c4j	A	P33981	PF00069	1
4c57	A	O14976	PF00069	1
4c57	B	O14976	PF00069	1
4c58	A	O14976	PF00069	1
4c59	A	O14976	PF00069	1
4c61	A	O60674	PF07714	1
4c61	B	O60674	PF07714	1
4c62	A	O60674	PF07714	1
4c62	B	O60674	PF07714	1
4c7t	A	Q00944	PF07714	1
4c8b	A	O43353	PF07714	1
4c8b	B	O43353	PF07714	1
4ccb	A	Q9UM73	PF07714	1
4ccu	A	Q9UM73	PF07714	1
4cd0	A	Q9UM73	PF07714	1
4ceg	A	O14965	PF00069	1
4cfe	A	P54646	PF00069	1
4cfe	C	P54646	PF00069	1
4cff	A	P54646	PF00069	1
4cff	C	P54646	PF00069	1
4cfh	A	P54645	PF00069	1
4cfm	A	P24941	PF00069	1
4cfm	C	P24941	PF00069	1
4cfn	A	P24941	PF00069	1
4cfn	C	P24941	PF00069	1
4cfu	A	P24941	PF00069	1
4cfu	C	P24941	PF00069	1
4cfv	A	P24941	PF00069	1
4cfv	C	P24941	PF00069	1
4cfw	A	P24941	PF00069	1
4cfw	C	P24941	PF00069	1
4cfx	A	P24941	PF00069	1
4cfx	C	P24941	PF00069	1
4cki	A	P07949	PF07714	1
4ckj	A	P07949	PF07714	1
4ckr	A	Q08345	PF07714	1
4cli	A	Q9UM73	PF07714	1
4clj	A	Q9UM73	PF07714	1
4cmo	A	Q9UM73	PF07714	1
4cmt	A	Q9UM73	PF07714	1
4cmu	A	Q9UM73	PF07714	1
4cnh	A	Q9UM73	PF07714	1
4cnh	B	Q9UM73	PF07714	1
4cqe	A	P15056	PF07714	1
4cqe	B	P15056	PF07714	1
4cqg	A	Q61846	PF00069	1
4crl	A	P49336	PF00069	1
4crs	A	Q16513	PF00069	1
4ct1	A	O15530	PF00069	1
4ct2	A	O15530	PF00069	1
4ctb	A	Q9UM73	PF07714	1
4ctc	A	Q9UM73	PF07714	1
4cv8	A	P33981	PF00069	1
4cv9	A	P33981	PF00069	1
4cva	A	P33981	PF00069	1
4cxa	A	Q9NYV4	PF00069	1
4cxa	C	Q9NYV4	PF00069	1
4czt	A	Q93VD3	PF00069	1
4czt	B	Q93VD3	PF00069	1
4czt	C	Q93VD3	PF00069	1
4czt	D	Q93VD3	PF00069	1
4czu	A	Q93VD3	PF00069	1
4czu	B	Q93VD3	PF00069	1
4czu	C	Q93VD3	PF00069	1
4czu	D	Q93VD3	PF00069	1
4d0w	A	O60674	PF07714	1
4d0x	A	O60674	PF07714	1
4d1s	A	O60674	PF07714	1
4d1x	A	P24941	PF00069	1
4d1z	A	P24941	PF00069	1
4d28	A	Q9LDI3	PF00069	1
4d28	B	Q9LDI3	PF00069	1
4d28	C	Q9LDI3	PF00069	1
4d28	D	Q9LDI3	PF00069	1
4d2p	A	Q14680	PF00069	1
4d2p	B	Q14680	PF00069	1
4d2p	C	Q14680	PF00069	1
4d2p	D	Q14680	PF00069	1
4d2r	A	P08069	PF07714	1
4d2s	A	P33981	PF00069	1
4d2t	A	Q14680	PF00069	1
4d2t	B	Q14680	PF00069	1
4d2t	C	Q14680	PF00069	1
4d2t	D	Q14680	PF00069	1
4d2v	A	Q14680	PF00069	1
4d2v	B	Q14680	PF00069	1
4d2v	C	Q14680	PF00069	1
4d2v	D	Q14680	PF00069	1
4d2w	A	Q14680	PF00069	1
4d2w	B	Q14680	PF00069	1
4d2w	C	Q14680	PF00069	1
4d2w	D	Q14680	PF00069	1
4d4r	A	Q00944	PF07714	1
4d4r	B	Q00944	PF07714	1
4d4s	A	Q00944	PF07714	1
4d4s	B	Q00944	PF07714	1
4d4v	A	Q00944	PF07714	1
4d4v	B	Q00944	PF07714	1
4d4y	A	Q00944	PF07714	1
4d4y	B	Q00944	PF07714	1
4d55	A	Q00944	PF07714	1
4d58	A	Q00944	PF07714	1
4d58	B	Q00944	PF07714	1
4d5h	A	Q00944	PF07714	1
4d5h	B	Q00944	PF07714	1
4d5k	A	Q00944	PF07714	1
4d5k	B	Q00944	PF07714	1
4d9t	A	P51812	PF00069	1
4d9u	A	P51812	PF00069	1
4daw	A	Q13153	PF00069	1
4dbn	A	P15056	PF07714	1
4dbn	B	P15056	PF07714	1
4dc2	A	Q62074	PF00069	1
4dce	A	Q9UM73	PF07714	1
4dce	B	Q9UM73	PF07714	1
4dea	A	O14965	PF00069	1
4deb	A	O14965	PF00069	1
4ded	A	O14965	PF00069	1
4dee	A	O14965	PF00069	1
4deg	A	P08581	PF07714	1
4deh	A	P08581	PF07714	1
4dei	A	P08581	PF07714	1
4dfl	A	P43405	PF07714	1
4dfn	A	P43405	PF07714	1
4dfx	E	P05132	PF00069	1
4dfy	A	P05132	PF00069	1
4dfy	E	P05132	PF00069	1
4dfz	E	P05132	PF00069	1
4dg0	E	P05132	PF00069	1
4dg2	E	P05132	PF00069	1
4dg3	E	P05132	PF00069	1
4dgg	A	P00523	PF07714	1
4dgg	B	P00523	PF07714	1
4dgl	C	P68400	PF00069	1
4dgl	D	P68400	PF00069	1
4dgm	A	P28523	PF00069	1
4dgn	A	P28523	PF00069	1
4dh1	A	P05132	PF00069	1
4dh3	A	P05132	PF00069	1
4dh5	A	P05132	PF00069	1
4dh7	A	P05132	PF00069	1
4dh8	A	P05132	PF00069	1
4dhf	A	O14965	PF00069	1
4dhf	B	O14965	PF00069	1
4din	A	P05132	PF00069	1
4dit	A	P49841	PF00069	1
4dli	A	Q16539	PF00069	1
4dlj	A	Q16539	PF00069	1
4dn5	A	Q99558	PF00069	1
4dn5	B	Q99558	PF00069	1
4dtk	A	P11309	PF00069	1
4dym	A	Q04771	PF07714	1
4e1z	A	Q9R117	PF07714	1
4e20	A	Q9R117	PF07714	1
4e26	A	P15056	PF07714	1
4e26	B	P15056	PF07714	1
4e3c	A	O14920	PF00069	1
4e3c	B	O14920	PF00069	1
4e3c	C	O14920	PF00069	1
4e3c	D	O14920	PF00069	1
4e3c	E	O14920	PF00069	1
4e3c	F	O14920	PF00069	1
4e4l	A	P23458	PF07714	1
4e4l	B	P23458	PF07714	1
4e4l	D	P23458	PF07714	1
4e4l	E	P23458	PF07714	1
4e4m	A	O60674	PF07714	1
4e4m	B	O60674	PF07714	1
4e4m	D	O60674	PF07714	1
4e4m	E	O60674	PF07714	1
4e4n	A	P23458	PF07714	1
4e4n	B	P23458	PF07714	1
4e4x	A	P15056	PF07714	1
4e4x	B	P15056	PF07714	1
4e5a	X	Q16539	PF00069	1
4e5b	A	Q16539	PF00069	1
4e5w	A	P23458	PF07714	1
4e5w	B	P23458	PF07714	1
4e6a	A	Q16539	PF00069	1
4e6c	A	Q16539	PF00069	1
4e6d	A	O60674	PF07714	1
4e6d	B	O60674	PF07714	1
4e6q	A	O60674	PF07714	1
4e6q	B	O60674	PF07714	1
4e73	A	P45983	PF00069	1
4e7w	A	V5EW26	PF00069	0.956
4e8a	A	Q16539	PF00069	1
4e93	A	P07332	PF07714	1
4ebv	A	Q05397	PF07714	1
4ebw	A	Q05397	PF07714	1
4ec8	A	P50750	PF00069	1
4ec9	A	P50750	PF00069	1
4eev	A	P08581	PF07714	1
4eh2	A	Q16539	PF00069	1
4eh3	A	Q16539	PF00069	1
4eh4	A	Q16539	PF00069	1
4eh5	A	Q16539	PF00069	1
4eh6	A	Q16539	PF00069	1
4eh7	A	Q16539	PF00069	1
4eh8	A	Q16539	PF00069	1
4eh9	A	Q16539	PF00069	1
4ehe	A	P15056	PF07714	1
4ehe	B	P15056	PF07714	1
4ehg	A	P15056	PF07714	1
4ehg	B	P15056	PF07714	1
4ehv	A	Q16539	PF00069	1
4ehz	A	P23458	PF07714	1
4ehz	B	P23458	PF07714	1
4ehz	C	P23458	PF07714	1
4ehz	D	P23458	PF07714	1
4ei4	A	P23458	PF07714	1
4ei4	B	P23458	PF07714	1
4ejn	A	P31749	PF00069	1
4ek3	A	P24941	PF00069	1
4ek4	A	P24941	PF00069	1
4ek5	A	P24941	PF00069	1
4ek6	A	P24941	PF00069	1
4ek8	A	P24941	PF00069	1
4ekk	A	P31749	PF00069	1
4ekk	B	P31749	PF00069	1
4ekl	A	P31749	PF00069	1
4el9	A	P18654	PF00069	1
4enx	A	P11309	PF00069	1
4eny	A	P11309	PF00069	1
4eoi	A	P24941	PF00069	1
4eoi	C	P24941	PF00069	1
4eoj	A	P24941	PF00069	1
4eoj	C	P24941	PF00069	1
4eok	A	P24941	PF00069	1
4eok	C	P24941	PF00069	1
4eol	A	P24941	PF00069	1
4eol	C	P24941	PF00069	1
4eom	A	P24941	PF00069	1
4eom	C	P24941	PF00069	1
4eon	A	P24941	PF00069	1
4eon	C	P24941	PF00069	1
4eoo	A	P24941	PF00069	1
4eoo	C	P24941	PF00069	1
4eop	A	P24941	PF00069	1
4eop	C	P24941	PF00069	1
4eoq	A	P24941	PF00069	1
4eoq	C	P24941	PF00069	1
4eor	A	P24941	PF00069	1
4eor	C	P24941	PF00069	1
4eos	A	P24941	PF00069	1
4eos	C	P24941	PF00069	1
4eqc	A	Q13153	PF00069	1
4equ	A	O94804	PF00069	1
4equ	B	O94804	PF00069	1
4erk	A	P63086	PF00069	1
4erw	A	P24941	PF00069	1
4eut	A	Q9UHD2	PF00069	1
4eut	B	Q9UHD2	PF00069	1
4euu	A	Q9UHD2	PF00069	1
4euu	B	Q9UHD2	PF00069	1
4ewh	A	Q07912	PF07714	1
4ewh	B	Q07912	PF07714	1
4ewq	A	Q16539	PF00069	1
4eyj	A	O15264	PF00069	1
4eym	A	O15264	PF00069	1
4ez3	A	P24941	PF00069	1
4ez5	A	Q00534	PF00069	1
4ez7	A	P24941	PF00069	1
4f08	A	O60674	PF07714	1
4f08	B	O60674	PF07714	1
4f09	A	O60674	PF07714	1
4f0f	A	Q6XHB2	PF07714	1
4f0g	A	Q6XHB2	PF07714	1
4f0i	A	P04629	PF07714	1
4f0i	B	P04629	PF07714	1
4f1m	A	Q6XHB2	PF07714	1
4f1o	A	Q6XHB2	PF07714	1
4f1t	A	Q6XHB2	PF07714	1
4f4p	A	P43405	PF07714	1
4f63	A	P11362	PF07714	1
4f63	B	P11362	PF07714	1
4f64	A	P11362	PF07714	1
4f64	B	P11362	PF07714	1
4f65	A	P11362	PF07714	1
4f65	B	P11362	PF07714	1
4f6s	A	P49336	PF00069	1
4f6u	A	P49336	PF00069	1
4f6w	A	P49336	PF00069	1
4f70	A	P49336	PF00069	1
4f7j	A	P49336	PF00069	1
4f7l	A	P49336	PF00069	1
4f7n	A	P49336	PF00069	1
4f7s	A	P49336	PF00069	1
4f99	A	O00311	PF00069	0.992
4f99	A	O00311	PF00069	1
4f9a	A	O00311	PF00069	0.992
4f9a	A	O00311	PF00069	1
4f9a	C	O00311	PF00069	1
4f9a	C	O00311	PF00069	0.992
4f9b	A	O00311	PF00069	1
4f9b	A	O00311	PF00069	0.992
4f9b	C	O00311	PF00069	1
4f9b	C	O00311	PF00069	0.992
4f9c	A	O00311	PF00069	1
4f9c	A	O00311	PF00069	0.992
4f9w	A	Q16539	PF00069	1
4f9y	A	Q16539	PF00069	1
4fa2	A	Q16539	PF00069	1
4fbx	A	P68400	PF00069	1
4fc0	A	P15056	PF07714	1
4fc0	B	P15056	PF07714	1
4feq	A	P55144	PF07714	1
4ff8	A	P55144	PF07714	1
4fg7	A	Q14012	PF00069	1
4fg8	A	Q14012	PF00069	1
4fg8	B	Q14012	PF00069	1
4fg9	A	Q14012	PF00069	1
4fg9	B	Q14012	PF00069	1
4fgb	A	Q14012	PF00069	1
4fi1	A	P15790	PF00069	1
4fic	A	P00523	PF07714	1
4fic	B	P00523	PF07714	1
4fie	A	O96013	PF00069	1
4fie	B	O96013	PF00069	1
4fif	A	O96013	PF00069	1
4fif	B	O96013	PF00069	1
4fig	A	O96013	PF00069	1
4fig	B	O96013	PF00069	1
4fih	A	O96013	PF00069	1
4fii	A	O96013	PF00069	1
4fij	A	O96013	PF00069	1
4fk3	A	P15056	PF07714	1
4fk3	B	P15056	PF07714	1
4fk6	A	P23458	PF07714	1
4fk6	B	P23458	PF07714	1
4fkg	A	P24941	PF00069	1
4fki	A	P24941	PF00069	1
4fkj	A	P24941	PF00069	1
4fkl	A	P24941	PF00069	1
4fko	A	P24941	PF00069	1
4fkp	A	P24941	PF00069	1
4fkq	A	P24941	PF00069	1
4fkr	A	P24941	PF00069	1
4fks	A	P24941	PF00069	1
4fkt	A	P24941	PF00069	1
4fku	A	P24941	PF00069	1
4fkv	A	P24941	PF00069	1
4fkw	A	P24941	PF00069	1
4fl1	A	P43405	PF07714	1
4fl2	A	P43405	PF07714	1
4fl3	A	P43405	PF07714	1
4fmq	A	P28482	PF00069	1
4fnw	A	Q9UM73	PF07714	1
4fnx	A	Q9UM73	PF07714	1
4fny	A	Q9UM73	PF07714	1
4fnz	A	Q9UM73	PF07714	1
4fob	A	Q9UM73	PF07714	1
4foc	A	Q9UM73	PF07714	1
4fod	A	Q9UM73	PF07714	1
4fr4	A	Q8WU08	PF00069	1
4fr4	B	Q8WU08	PF00069	1
4fr4	C	Q8WU08	PF00069	1
4fr4	D	Q8WU08	PF00069	1
4fr4	E	Q8WU08	PF00069	1
4fr4	F	Q8WU08	PF00069	1
4fsm	A	O14757	PF00069	1
4fsn	A	O14757	PF00069	1
4fsq	A	O14757	PF00069	1
4fsr	A	O14757	PF00069	1
4fst	A	O14757	PF00069	1
4fsu	A	O14757	PF00069	1
4fsw	A	O14757	PF00069	1
4fsy	A	O14757	PF00069	1
4fsz	A	O14757	PF00069	1
4ft0	A	O14757	PF00069	1
4ft3	A	O14757	PF00069	1
4ft5	A	O14757	PF00069	1
4ft7	A	O14757	PF00069	1
4ft9	A	O14757	PF00069	1
4fta	A	O14757	PF00069	1
4ftc	A	O14757	PF00069	1
4fti	A	O14757	PF00069	1
4ftj	A	O14757	PF00069	1
4ftk	A	O14757	PF00069	1
4ftl	A	O14757	PF00069	1
4ftm	A	O14757	PF00069	1
4ftn	A	O14757	PF00069	1
4fto	A	O14757	PF00069	1
4ftq	A	O14757	PF00069	1
4ftr	A	O14757	PF00069	1
4ftt	A	O14757	PF00069	1
4ftu	A	O14757	PF00069	1
4fux	A	P28482	PF00069	1
4fuy	A	P28482	PF00069	1
4fv0	A	P28482	PF00069	1
4fv1	A	P28482	PF00069	1
4fv2	A	P28482	PF00069	1
4fv3	A	P28482	PF00069	1
4fv4	A	P28482	PF00069	1
4fv5	A	P28482	PF00069	1
4fv6	A	P28482	PF00069	1
4fv7	A	P28482	PF00069	1
4fv8	A	P28482	PF00069	1
4fv9	A	P28482	PF00069	1
4fvp	A	O60674	PF07714	1
4fvq	A	O60674	PF07714	1
4fvr	A	O60674	PF07714	1
4fx3	A	P24941	PF00069	1
4fx3	C	P24941	PF00069	1
4fyn	A	P43405	PF07714	1
4fyo	A	P43405	PF07714	1
4fz6	A	P43405	PF07714	1
4fz7	A	P43405	PF07714	1
4fza	B	Q9P289	PF00069	1
4fzd	B	Q9P289	PF00069	1
4fzf	B	Q9P289	PF00069	1
4g16	A	Q9Y6M4	PF00069	1
4g17	A	Q9Y6M4	PF00069	1
4g1w	A	P45983	PF00069	1
4g2f	A	P29320	PF07714	1
4g31	A	Q9NZJ5	PF00069	0.81
4g31	A	Q9NZJ5	PF00069	0.977
4g34	A	Q9NZJ5	PF00069	0.81
4g34	A	Q9NZJ5	PF00069	0.977
4g3c	A	Q9WUL6	PF00069	1
4g3c	B	Q9WUL6	PF00069	1
4g3d	A	Q99558	PF00069	1
4g3d	B	Q99558	PF00069	1
4g3d	D	Q99558	PF00069	1
4g3d	E	Q99558	PF00069	1
4g3e	A	Q9WUL6	PF00069	1
4g3e	B	Q9WUL6	PF00069	1
4g3f	A	Q9WUL6	PF00069	1
4g3g	A	Q9WUL6	PF00069	1
4g5j	A	P00533	PF07714	1
4g5p	A	P00533	PF07714	1
4g5p	B	P00533	PF07714	1
4g6l	A	P49336	PF00069	1
4g6n	A	P28482	PF00069	1
4g6o	A	P28482	PF00069	1
4g9c	A	P15056	PF07714	1
4g9c	B	P15056	PF07714	1
4g9r	A	P15056	PF07714	1
4g9r	B	P15056	PF07714	1
4gcj	A	P24941	PF00069	1
4geo	A	Q16539	PF00069	1
4gfg	A	P43405	PF07714	1
4gfm	A	O60674	PF07714	1
4gfo	A	P29597	PF07714	1
4gg5	A	P08581	PF07714	1
4gg7	A	P08581	PF07714	1
4gh2	A	O14757	PF00069	1
4gih	A	P29597	PF07714	1
4gii	A	P29597	PF07714	1
4gj2	A	P29597	PF07714	1
4gj3	A	P29597	PF07714	1
4gk2	A	P29320	PF07714	1
4gk3	A	P29320	PF07714	1
4gk4	A	P29320	PF07714	1
4gl9	A	Q62120	PF07714	1
